uf,ano,mes,temp_media_mensal,temp_minima_mensal,temp_minima_absoluta,radiacao_kwh_m2_dia,amplitude_termica_diaria,n_dias,regiao_br,cop_ashp_agua,energia_solar_util_kwh_m2_dia,consumo_comercial_mwh,consumo_industrial_mwh,consumo_residencial_mwh,n_domicilios,consumo_resid_por_domicilio
AM,2024,10,28.792970251397385,24.436813,20.6,4.288145,9.837337,31,Norte,3.7368,2.1441,161713.0,204198.0,263032.0,1079880.0,0.24357521206059932
AM,2024,11,27.84794410640049,24.098547,20.4,4.0018463,8.868314,30,Norte,3.6819,2.0009,154403.0,193337.0,250193.0,1079880.0,0.2316859280660814
AM,2024,12,27.112270822034883,24.138971,21.1,3.6009033,7.220588,31,Norte,3.6397,1.8005,147914.0,167947.0,235465.0,1079880.0,0.21804737563432974
AM,2025,1,26.55358535257505,23.5575,20.6,3.7757833,7.36675,31,Norte,3.608,1.8879,140489.0,191654.0,211557.0,1079880.0,0.19590787865318368
AM,2025,2,26.205032886077337,23.539286,20.9,3.6501482,6.7788463,28,Norte,3.5883,1.8251,135494.0,183557.0,208057.0,1079880.0,0.19266677779012484
AM,2025,3,26.51335829758644,23.65,20.4,3.8124845,7.0691543,31,Norte,3.6057,1.9062,141058.0,192177.0,204191.0,1079880.0,0.18908675037967182
AM,2025,4,26.73300635032018,23.97732,21.1,3.7307649,6.946134,30,Norte,3.6182,1.8654,143657.0,192099.0,208926.0,1079880.0,0.19347149683298145
AM,2025,5,26.74152287539033,23.86997,16.4,3.7227106,7.18102,31,Norte,3.6186,1.8614,152438.0,197999.0,225828.0,1079880.0,0.20912323591510168
AM,2025,6,26.45527103980899,23.20754,16.7,3.6739426,7.6491804,30,Norte,3.6024,1.837,148132.0,187544.0,224676.0,1079880.0,0.2080564507167463
AM,2025,7,26.651120889556687,22.503237,13.4,4.179145,9.190288,31,Norte,3.6135,2.0896,156090.0,198537.0,230512.0,1079880.0,0.21346075489869246
AM,2025,8,27.89683948077189,23.43992,16.1,4.7520742,9.53871,31,Norte,3.6847,2.376,160793.0,204955.0,237354.0,1079880.0,0.21979664407156352
AM,2025,9,27.90560193542229,23.728111,18.5,4.6798463,9.4096775,30,Norte,3.6852,2.3399,162000.0,198853.0,252109.0,1079880.0,0.23346019928140163
AM,2025,10,27.148142557380467,23.464516,20.7,4.6465797,8.911982,31,Norte,3.6418,2.3233,161907.0,209187.0,238184.0,1079880.0,0.22056524799051747
AM,2025,11,27.239344779890985,23.840359,21.0,4.410601,8.252018,30,Norte,3.647,2.2053,156767.0,195915.0,237586.0,1079880.0,0.22001148275734342
AM,2025,12,26.79268821231673,23.814646,20.9,4.0260143,7.2656903,31,Norte,3.6215,2.013,153808.0,170725.0,234920.0,1079880.0,0.21754268992851059
AP,2021,1,26.065995757302463,23.427868,21.6,4.4069595,6.9524593,31,Norte,3.5805,2.2035,21535.305,8398.376,47514.761,201021.0,0.23636715069569844
AP,2021,2,25.29533203449943,23.0625,21.5,4.112847,6.226786,28,Norte,3.5375,2.0564,23518.084,8839.111,51877.034,201021.0,0.2580677342168231
AP,2021,3,25.3645987180607,22.775806,20.5,4.237542,6.7080646,31,Norte,3.5413,2.1188,21687.139,9595.105,47792.541,201021.0,0.2377489963735132
AP,2021,4,26.03492813042566,23.46,22.0,4.3870173,6.5800004,30,Norte,3.5788,2.1935,23014.263,9797.077,50700.654,201021.0,0.2522157088065426
AP,2021,5,26.99247525114745,23.918034,22.1,4.19957,6.24918,31,Norte,3.6329,2.0998,21621.438,8621.597,47696.757,201021.0,0.23727250884235973
AP,2021,6,27.95103042552758,24.184782,22.4,3.714704,6.2739134,30,Norte,3.6879,1.8574,22803.781,9053.778,50315.672,201021.0,0.2503005755617572
AP,2021,7,29.2227651847062,26.409678,23.7,2.2531729,4.067742,31,Norte,3.762,1.1266,22347.93,9062.942,49289.707,201021.0,0.2451968053088981
AP,2021,8,30.17826063736625,28.376192,25.3,1.3103877,2.9761906,31,Norte,3.8186,0.6552,24677.444,10447.545,54379.554,201021.0,0.27051678182876415
AP,2021,9,31.34999942779541,30.2,30.2,0.46834722,1.5999985,30,Norte,3.8891,0.2342,25153.234,8769.098,55371.585,201021.0,0.2754517438476577
AP,2021,10,,,,,,31,Norte,,,24880.673,8993.812,54678.91,201021.0,0.2720059595763627
AP,2021,11,,,,,,30,Norte,,,25315.367,8803.279,55683.26,201021.0,0.277002203749857
AP,2021,12,,,,,,31,Norte,,,21930.935,8868.891,48343.784,201021.0,0.24049121236089763
AP,2022,1,29.89999961853028,,,0.32708332,,31,Norte,3.8021,0.1635,20574.743,9053.449,41310.092,201021.0,0.20550137547818387
AP,2022,2,,,,,,28,Norte,,,18512.951,8256.622,35021.876,201021.0,0.17421998696653582
AP,2022,3,,,,,,31,Norte,,,21184.908,6480.837,39336.834,201021.0,0.19568519706896295
AP,2022,4,25.563897984843383,23.403124,21.9,3.7142913,5.9322915,30,Norte,3.5524,1.8571,19926.352,11520.506,37823.173,201021.0,0.18815533202998694
AP,2022,5,25.50049282060301,23.17527,21.8,3.9629672,6.311828,31,Norte,3.5489,1.9815,21565.01,9733.822,44179.013,201021.0,0.2197731232060332
AP,2022,6,25.947836032990487,22.720966,21.2,4.905746,7.937097,30,Norte,3.5739,2.4529,22355.008,9449.675,45814.363,201021.0,0.22790834290944725
AP,2022,7,26.09386681997648,22.853226,20.5,4.9581738,7.904838,31,Norte,3.5821,2.4791,22587.312,9120.352,44859.876,201021.0,0.2231601474472816
AP,2022,8,27.08669950495038,23.358065,20.8,5.8935823,8.693548,31,Norte,3.6383,2.9468,23410.575,9191.43,48997.667,201021.0,0.24374402176886992
AP,2022,9,27.940259721544056,23.601665,21.5,6.4779305,9.463333,30,Norte,3.6872,3.239,25103.471,5387.454,53530.877,201021.0,0.2662949492839057
AP,2022,10,28.396633449750453,24.08387,21.6,6.281749,9.56129,31,Norte,3.7137,3.1409,26245.697,8728.983,57710.965,201021.0,0.2870892344580914
AP,2022,11,27.220706243100373,23.558332,21.6,5.6022034,8.676666,30,Norte,3.6459,2.8011,23195.641,8581.031,37201.028,201021.0,0.18506040662418355
AP,2022,12,26.00777600948372,22.948387,21.2,4.720623,7.7403226,31,Norte,3.5772,2.3603,23792.809,7588.413,52117.102,201021.0,0.2592619776043299
AP,2023,1,25.50344793833727,22.793547,21.4,4.4641294,6.7564516,31,Norte,3.549,2.2321,21308.804,7392.687,43880.293,201021.0,0.2182871093069878
AP,2023,2,25.243952281161395,22.955357,21.5,4.048586,6.3857145,28,Norte,3.5346,2.0243,18450.956,2848.304,44105.191,201021.0,0.2194058879420558
AP,2023,3,25.51702125025737,23.096775,21.2,4.2066665,6.595161,31,Norte,3.5498,2.1033,22386.571,3415.53,45844.173,201021.0,0.22805663587386393
AP,2023,4,26.18581532833081,23.355001,21.4,4.6728153,7.163333,30,Norte,3.5872,2.3364,22833.202,3322.349,48968.663,201021.0,0.24359973833579576
AP,2023,5,26.57613839445651,23.890322,21.9,4.46222,6.996774,31,Norte,3.6093,2.2311,23912.702,2877.671,58305.224,201021.0,0.2900454380388119
AP,2023,6,26.66923607720269,23.515001,22.0,4.969853,7.626666,30,Norte,3.6145,2.4849,25023.412,3120.672,56900.673,201021.0,0.2830583521124659
AP,2023,7,26.98787099437883,23.56129,21.7,5.4302154,8.069355,31,Norte,3.6326,2.7151,25092.484,3202.053,59345.271,201021.0,0.2952192606742579
AP,2023,8,28.09004499801914,24.051613,21.2,6.103897,8.908064,31,Norte,3.6959,3.0519,30216.546,3376.373,55677.004,201021.0,0.2769710826232085
AP,2023,9,28.7646468250072,24.215,22.2,6.394896,9.941667,30,Norte,3.7351,3.1974,25101.508,3086.551,63531.863,201021.0,0.3160459006770437
AP,2023,10,29.07559901946836,24.425806,22.1,6.4455767,10.135485,31,Norte,3.7534,3.2228,27594.168,3137.704,64905.732,201021.0,0.3228803557837241
AP,2023,11,28.75290905975292,24.647058,21.8,5.283874,9.32647,30,Norte,3.7345,2.6419,27976.133,3516.467,76930.197,201021.0,0.382697315205874
AP,2023,12,27.37527389589134,24.01371,21.5,4.7795954,8.418549,31,Norte,3.6548,2.3898,27175.261,3139.135,70806.674,201021.0,0.35223520925674434
AP,2024,1,26.33146052469594,23.708065,21.2,4.231458,6.9387093,31,Norte,3.5954,2.1157,25551.831,3172.361,65711.814,201021.0,0.3268902950438014
AP,2024,2,26.5787312215301,23.634483,21.0,4.508664,7.5741377,29,Norte,3.6094,2.2543,25055.559,3057.623,65223.516,201021.0,0.32446120554568925
AP,2024,3,26.568516270698595,24.058872,21.4,3.9979455,6.862903,31,Norte,3.6088,1.999,25338.72,3310.028,61400.982,201021.0,0.30544561016013255
AP,2024,4,26.688194486829968,24.195,22.3,3.969697,6.746667,30,Norte,3.6156,1.9848,26408.205,3656.396,64660.578,201021.0,0.3216608115570015
AP,2024,5,26.66999764997528,24.231451,22.9,4.0307407,6.7048383,31,Norte,3.6146,2.0154,26990.516,3182.878,65556.749,201021.0,0.3261189079747887
AP,2024,6,26.5380554623074,23.550835,21.7,4.3950677,7.6616664,30,Norte,3.6071,2.1975,26202.295,4375.282,68357.214,201021.0,0.3400501141671766
AP,2024,7,26.65351086487005,23.24074,21.1,4.8186555,8.491667,31,Norte,3.6136,2.4093,26644.802,5294.933,68543.725,201021.0,0.3409779326538024
AP,2024,8,27.41171506953347,23.49785,21.2,5.491291,9.394624,31,Norte,3.6568,2.7456,28072.148,4991.215,74423.436,201021.0,0.3702271702956408
AP,2024,9,28.137934778431568,23.78111,21.4,5.7535925,9.9777775,30,Norte,3.6987,2.8768,28312.404,4600.946,78908.445,201021.0,0.39253831689226504
AP,2024,10,28.18267034358541,23.578495,21.1,5.89359,10.453763,31,Norte,3.7013,2.9468,29103.647,4476.026,80255.376,201021.0,0.3992387660990643
AP,2024,11,28.03384526801992,23.798887,21.7,5.3683257,9.85111,30,Norte,3.6927,2.6842,28438.052,4781.614,79551.202,201021.0,0.395735778848976
AP,2024,12,26.57577561427617,23.65699,21.2,4.3849177,7.5752687,31,Norte,3.6092,2.1925,26775.129,4780.859,74508.884,201021.0,0.37065224031320115
AP,2025,1,25.72889580602934,23.227957,19.9,3.8827,6.806452,31,Norte,3.5616,1.9414,24651.139,4234.227,64563.85,201021.0,0.32117962799906474
AP,2025,2,25.454145234070456,23.213095,20.8,3.7508616,6.125,28,Norte,3.5463,1.8754,24893.455,4534.326,57322.176,201021.0,0.285155162893429
AP,2025,3,25.47739420744124,23.209677,20.5,3.7529678,6.2849464,31,Norte,3.5476,1.8765,22503.091,4026.73,63137.288,201021.0,0.31408304604991516
AP,2025,4,25.855368306133865,23.492222,21.4,3.8906274,6.4444447,30,Norte,3.5687,1.9453,24891.738,4044.289,66246.98,201021.0,0.3295525343123355
AP,2025,5,26.015225199276884,23.419355,20.5,4.0562873,6.907527,31,Norte,3.5777,2.0281,25690.39,4523.155,65688.569,201021.0,0.326774660358868
AP,2025,6,25.97625009042245,23.196667,21.2,4.1936173,7.184444,30,Norte,3.5755,2.0968,24506.183,4495.428,67169.153,201021.0,0.3341399804000577
AP,2025,7,26.30416670495037,23.035484,21.5,4.70213,8.234408,31,Norte,3.5939,2.3511,26325.189,4414.71,72212.056,201021.0,0.3592264290795489
AP,2025,8,26.918096495098244,23.172043,20.2,5.1920366,9.115054,31,Norte,3.6287,2.596,27315.433,4621.734,72668.824,201021.0,0.36149866929325786
AP,2025,9,27.730402621209336,23.247778,21.0,5.679703,10.224444,30,Norte,3.6751,2.8399,27794.97,4301.155,75221.631,201021.0,0.37419787484889633
AP,2025,10,27.815047805213062,23.34301,20.3,5.607291,10.295699,31,Norte,3.68,2.8036,28941.714,4668.531,77057.247,201021.0,0.38332933872580477
AP,2025,11,27.43500938868661,23.453335,20.6,5.0618463,9.438889,30,Norte,3.6582,2.5309,28427.25,5331.117,81179.461,201021.0,0.4038357236308644
AP,2025,12,26.51298855423097,23.64625,20.9,4.1254363,7.275,31,Norte,3.6057,2.0627,23747.937,4162.458,76913.019,201021.0,0.38261186144731146
BA,2021,1,26.280786247140263,21.59178,14.0,5.7585926,9.900677,31,Nordeste,3.5926,2.8793,331778.903,827507.558,695741.345,5088635.0,0.13672455285159968
BA,2021,2,26.095938305304063,21.818527,14.6,5.2307487,9.191766,28,Nordeste,3.5822,2.6154,319638.046,763421.931,647405.35,5088635.0,0.12722573931909048
BA,2021,3,26.684622840326835,20.962183,12.0,5.968292,11.258324,31,Nordeste,3.6154,2.9841,312356.975,813307.826,701022.103,5088635.0,0.1377623081631911
BA,2021,4,25.813375097668107,21.601913,13.6,4.4913206,8.7502985,30,Nordeste,3.5663,2.2457,312146.935,771735.934,702072.672,5088635.0,0.1379687621533083
BA,2021,5,24.27563709765293,19.231863,11.4,4.438578,9.818892,31,Nordeste,3.4813,2.2193,293569.22,806332.154,600407.929,5088635.0,0.11798997746939995
BA,2021,6,23.944840812543053,19.181942,10.0,3.9758055,9.142955,30,Nordeste,3.4633,1.9879,297831.078,754915.577,620812.335,5088635.0,0.12199977695393754
BA,2021,7,23.357484635418945,18.573439,10.1,3.8786979,8.973174,31,Nordeste,3.4315,1.9393,286259.133,795560.964,586470.619,5088635.0,0.11525106811551623
BA,2021,8,23.442552571713488,18.24739,10.3,4.3919206,9.617912,31,Nordeste,3.4361,2.196,291249.837,775730.101,562060.275,5088635.0,0.11045403629853585
BA,2021,9,25.8180565106788,19.76194,11.7,5.2547903,11.892388,30,Nordeste,3.5666,2.6274,300981.218,704572.303,596529.22,5088635.0,0.11722774771623432
BA,2021,10,26.590748287823985,21.557299,14.3,5.4434924,10.808926,31,Nordeste,3.6101,2.7217,328025.203,802417.523,639622.393,5088635.0,0.12569626098157954
BA,2021,11,25.194811983051164,21.45038,14.1,4.963263,8.665443,30,Nordeste,3.5319,2.4816,333953.62,811732.192,620300.01,5088635.0,0.12189909671257616
BA,2021,12,24.79385833222029,21.592514,15.6,4.6166573,7.4920464,31,Nordeste,3.5098,2.3083,346049.573,826935.738,659636.821,5088635.0,0.12962942341118983
BA,2022,1,25.015617603501514,20.817432,12.5,5.6238747,9.410012,31,Nordeste,3.522,2.8119,336516.643,791820.371,636018.056,5088635.0,0.12498794981365337
BA,2022,2,25.85379246348781,21.389633,15.1,5.82431,9.8149605,28,Nordeste,3.5686,2.9122,339917.416,740006.994,645195.443,5088635.0,0.12679145645148454
BA,2022,3,25.4575442373547,21.219261,14.9,5.3578386,9.441984,31,Nordeste,3.5465,2.6789,358457.716,800844.535,691420.222,5088635.0,0.13587538151193787
BA,2022,4,25.440939618116555,20.70242,14.3,5.187171,10.150001,30,Nordeste,3.5456,2.5936,340974.707,811187.977,649136.187,5088635.0,0.1275658770967067
BA,2022,5,24.152790607657657,19.293736,7.4,4.626838,10.213002,31,Nordeste,3.4746,2.3134,333985.09,819076.294,645645.875,5088635.0,0.12687997370611176
BA,2022,6,22.857907309453942,17.491898,7.3,4.128757,11.079927,30,Nordeste,3.4047,2.0644,315685.677,795077.316,591897.525,5088635.0,0.11631754389929716
BA,2022,7,22.58705641416192,17.338144,9.8,4.418652,10.745818,31,Nordeste,3.3903,2.2093,302956.347,837609.246,586627.603,5088635.0,0.115281918038924
BA,2022,8,23.223336754481096,17.394571,9.3,5.0872316,11.725516,31,Nordeste,3.4243,2.5436,306619.784,822799.72,578923.67,5088635.0,0.11376796920981758
BA,2022,9,24.49992896661561,18.942926,10.7,5.356494,11.493073,30,Nordeste,3.4936,2.6782,309771.88,776031.94,600944.238,5088635.0,0.11809537095900964
BA,2022,10,26.181295444474447,20.864262,13.0,5.4890075,11.038,31,Nordeste,3.587,2.7445,322452.182,828512.873,611009.863,5088635.0,0.1200734308906023
BA,2022,11,24.61252406797601,21.111929,12.9,4.262166,7.9515376,30,Nordeste,3.4998,2.1311,340056.078,804360.061,665042.465,5088635.0,0.1306917208642396
BA,2022,12,24.951389664196128,21.334736,14.5,5.065992,8.105729,31,Nordeste,3.5184,2.533,343051.931,778045.191,653488.753,5088635.0,0.12842122750010562
BA,2023,1,25.598788464982697,21.423416,13.9,6.035751,9.073129,31,Nordeste,3.5544,3.0179,343461.302,802874.894,667611.07,5088635.0,0.13119649375520154
BA,2023,2,26.461220131352206,21.638247,13.9,6.1303835,10.149003,28,Nordeste,3.6028,3.0652,349267.311,759877.479,678190.349,5088635.0,0.13327549509839084
BA,2023,3,25.932010176201576,21.539696,12.2,5.618721,9.434518,31,Nordeste,3.573,2.8094,355142.871,800560.475,708949.698,5088635.0,0.13932021023319613
BA,2023,4,25.81386625684261,21.438135,14.2,4.9118967,9.575408,30,Nordeste,3.5664,2.4559,351334.128,825310.858,665902.972,5088635.0,0.13086082456297218
BA,2023,5,24.24555862076937,20.302526,10.9,4.223968,8.863899,31,Nordeste,3.4797,2.112,337433.364,807608.553,688308.768,5088635.0,0.1352639299144073
BA,2023,6,22.927247418095536,18.392786,10.3,4.1032343,9.766785,30,Nordeste,3.4084,2.0516,330583.285,814743.807,590410.467,5088635.0,0.11602531268208467
BA,2023,7,22.78442416249603,17.682722,8.8,4.3654037,10.807766,31,Nordeste,3.4008,2.1827,301200.954,751690.124,588363.406,5088635.0,0.11562303171675704
BA,2023,8,24.0426564905378,18.794458,10.7,4.805526,11.180392,31,Nordeste,3.4686,2.4028,309859.15,826118.416,612484.229,5088635.0,0.12036316792224241
BA,2023,9,25.250666958777643,19.81586,11.1,5.612949,11.567696,30,Nordeste,3.535,2.8065,326892.129,810420.513,655230.708,5088635.0,0.12876355014655208
BA,2023,10,26.904649953532275,21.190834,13.2,6.196162,11.995376,31,Nordeste,3.6279,3.0981,329687.667,831598.925,661872.643,5088635.0,0.1300687990001248
BA,2023,11,27.355864743890017,21.862743,14.5,6.0755486,11.663162,30,Nordeste,3.6536,3.0378,352863.774,788413.967,703404.767,5088635.0,0.13823054060666565
BA,2023,12,27.52933649769972,22.234196,15.2,6.034985,11.341391,31,Nordeste,3.6636,3.0175,363877.521,800731.106,718461.3,5088635.0,0.14118939558447405
BA,2024,1,26.932459496012044,22.707718,15.1,5.499392,9.423157,31,Nordeste,3.6295,2.7497,359243.478,798027.978,729449.761,5088635.0,0.14334880788266402
BA,2024,2,26.08332867813269,22.31052,13.2,5.342658,8.467857,29,Nordeste,3.5815,2.6713,356304.453,812530.717,695933.197,5088635.0,0.13676225490725902
BA,2024,3,27.26738633554785,22.857899,15.3,5.614558,9.475185,31,Nordeste,3.6486,2.8073,357051.448,825821.236,739737.322,5088635.0,0.14537048186792725
BA,2024,4,26.032956707422315,22.635958,15.5,4.4278264,7.864504,30,Nordeste,3.5786,2.2139,368123.786,826224.8,728840.879,5088635.0,0.14322915261165323
BA,2024,5,24.77295066488037,20.606468,11.7,4.2898264,9.180085,31,Nordeste,3.5086,2.1449,352391.961,839409.652,679838.992,5088635.0,0.13359948041075848
BA,2024,6,23.409136379932903,19.339567,10.9,3.9330919,8.898284,30,Nordeste,3.4343,1.9665,341971.319,832689.008,655957.601,5088635.0,0.12890639650908348
BA,2024,7,22.738187876804847,17.806862,7.3,4.1455984,10.265873,31,Nordeste,3.3983,2.0728,308649.883,817086.477,608603.791,5088635.0,0.1196005983922997
BA,2024,8,23.469328290804988,18.490927,9.6,4.600081,10.445081,31,Nordeste,3.4376,2.3,316285.96,859639.326,614441.674,5088635.0,0.1207478378779378
BA,2024,9,24.575715644005506,18.740543,10.6,5.380415,11.769215,30,Nordeste,3.4978,2.6902,324921.357,838339.417,650579.137,5088635.0,0.12784944037055124
BA,2024,10,26.66872926939561,21.607162,13.7,5.3704567,10.613552,31,Nordeste,3.6145,2.6852,321494.525,822831.356,633707.432,5088635.0,0.12453387440836296
BA,2024,11,26.07042856429928,21.934044,14.0,5.025192,8.957622,30,Nordeste,3.5808,2.5126,353131.536,810906.933,701685.857,5088635.0,0.13789274667961054
BA,2024,12,27.21371026850948,22.290813,13.6,5.80406,10.511511,31,Nordeste,3.6455,2.902,345107.104,817230.399,723240.579,5088635.0,0.14212860207108588
BA,2025,1,26.231807036407183,22.244904,16.4,5.246397,9.064834,31,Nordeste,3.5898,2.6232,341396.408,793325.334,688745.141,5088635.0,0.13534968434560543
BA,2025,2,26.2040460677198,21.614014,13.8,5.8399754,10.024076,28,Nordeste,3.5883,2.92,354254.474,788869.298,740448.064,5088635.0,0.1455101542948158
BA,2025,3,26.728999920390244,21.815231,15.1,5.770033,10.648953,31,Nordeste,3.6179,2.885,330283.041,791482.921,707361.91,5088635.0,0.13900818392358658
BA,2025,4,26.598840186862336,22.068441,15.1,5.0204263,9.992822,30,Nordeste,3.6105,2.5102,348158.761,799263.007,702157.173,5088635.0,0.13798536798178684
BA,2025,5,24.12288667353669,20.237038,11.7,4.3040333,8.618519,31,Nordeste,3.473,2.152,344662.142,820715.576,713559.046,5088635.0,0.14022602249915744
BA,2025,6,23.22481558388396,18.664757,10.0,4.597684,9.742341,30,Nordeste,3.4244,2.2988,316723.81,817513.374,614091.53,5088635.0,0.12067902885547893
BA,2025,7,22.370014334549232,17.46612,9.7,4.6639514,10.342478,31,Nordeste,3.3788,2.332,288938.672,817017.2,620878.874,5088635.0,0.12201285295565509
BA,2025,8,23.27571441210907,17.976606,8.9,5.158128,11.0724945,31,Nordeste,3.4271,2.5791,295523.564,833261.926,622635.202,5088635.0,0.12235800013166596
BA,2025,9,24.539950853345744,19.063126,9.2,5.1956124,11.475516,30,Nordeste,3.4958,2.5978,295125.927,828582.014,622020.401,5088635.0,0.12223718168035239
BA,2025,10,25.648417839567163,20.336098,12.1,5.5386887,11.1987705,31,Nordeste,3.5571,2.7693,293722.065,781894.576,616706.83,5088635.0,0.12119297807761806
BA,2025,11,26.280946511141472,21.66352,14.5,5.356972,10.17408,30,Nordeste,3.5926,2.6785,317176.603,794349.338,684909.798,5088635.0,0.13459597672067264
BA,2025,12,26.10151644771059,21.34582,13.6,5.6899414,10.424315,31,Nordeste,3.5825,2.845,326062.559,787015.878,715299.883,5088635.0,0.14056812544031946
CE,2021,1,26.98431882777097,23.270895,18.3,4.6344604,8.662687,31,Nordeste,3.6324,2.3172,169801.0,205993.545,448491.0,3020374.0,0.1484885646611976
CE,2021,2,26.96618931918037,23.163637,17.1,4.831415,8.701818,28,Nordeste,3.6314,2.4157,189154.0,226223.357,421787.0,3020374.0,0.13964727546985903
CE,2021,3,26.08671171749488,22.73272,18.5,4.7999086,7.971429,31,Nordeste,3.5817,2.4,184112.0,216144.968,408862.0,3020374.0,0.13536800409485714
CE,2021,4,26.120718999953247,22.689499,18.3,4.673974,7.875,30,Nordeste,3.5836,2.337,165083.0,221910.77,442110.0,3020374.0,0.14637591238700903
CE,2021,5,25.4802988932317,22.036459,16.8,3.8695645,7.632292,31,Nordeste,3.5478,1.9348,169764.0,219283.46,422956.0,3020374.0,0.14003431363135824
CE,2021,6,26.351317453369177,21.905556,16.0,4.0429583,9.782778,30,Nordeste,3.5966,2.0215,181769.0,229295.292,421355.0,3020374.0,0.13950424682506207
CE,2021,7,26.997884570626248,22.252113,17.5,4.176987,9.772301,31,Nordeste,3.6332,2.0885,182562.0,232643.818,420742.0,3020374.0,0.13930129182677378
CE,2021,8,28.547559428703764,23.197874,19.3,4.9916005,10.752128,31,Nordeste,3.7225,2.4958,192306.0,246957.756,422710.0,3020374.0,0.13995286676418217
CE,2021,9,29.4373827877446,23.838123,19.7,5.427698,11.250829,30,Nordeste,3.7747,2.7138,195401.0,246009.085,431347.0,3020374.0,0.1428124464056438
CE,2021,10,30.02677549366985,24.981182,20.1,5.216472,10.30914,31,Nordeste,3.8096,2.6082,193283.0,249306.755,434201.0,3020374.0,0.14375736249881638
CE,2021,11,30.320888966155003,25.996067,22.7,4.6223655,8.820786,30,Nordeste,3.8271,2.3112,201546.0,241862.876,437734.0,3020374.0,0.14492708518878789
