NC,NN,MC,MN,qtd_domicilios,cod_uf,uf,D2C,ano,D3C,variavel,cod_categoria,categoria
3,Unidade da Federação,1020,Unidades,7847,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,3939,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,988191,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,922653,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,7172,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,4937,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,674,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,603,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,91,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,30,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,22,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,815,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,58366,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,40623,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,10201,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,4465,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,575,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,183,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,540,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,1779,53,Distrito Federal,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
